"Privacy and Cookie Policy","Polityka prywatności i plików cookie"
"Could not delete the order status history.","Could not delete the order status history.",module,Magento_Sales
"Could not save the order status history.","Could not save the order status history.",module,Magento_Sales
"The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.","Total model należy rozszerzyć z \Magento\Sales\Model\Order\Total\AbstractTotal.",module,Magento_Sales
"An invoice cannot be created when an order has a status of %1","Nie można utworzyć faktury, gdy zamówienie ma status %1",module,Magento_Sales
"A creditmemo can not be created when an order has a status of %1","A creditmemo can not be created when an order has a status of %1",module,Magento_Sales
"The order does not allow a creditmemo to be created.","Zamówienie nie pozwala na utworzenie creditmemo.",module,Magento_Sales
"A shipment cannot be created when an order has a status of %1","A shipment cannot be created when an order has a status of %1",module,Magento_Sales
"The order does not allow a shipment to be created.","The order does not allow a shipment to be created.",module,Magento_Sales
"""Creditmemo Document Validation Error(s):\n"" .","""Creditmemo Document Validation Error(s):\n"" .",module,Magento_Sales
"Could not save a Creditmemo, see error log for details","Nie można zapisać Creditmemo, aby uzyskać szczegółowe informacje zobacz dziennik błędów",module,Magento_Sales
"Cannot find order number ""%1"" in store ""%2""","Cannot find order number ""%1"" in store ""%2""",module,Magento_Sales
"Reorders are not allowed.","Reorders are not allowed.",module,Magento_Sales
"Could not find a product with ID ""%1""","Could not find a product with ID ""%1""",module,Magento_Sales
"Could not add the product with SKU ""%1"" to the shopping cart: %2","Could not add the product with SKU ""%1"" to the shopping cart: %2",module,Magento_Sales
"Could not add the product with SKU ""%1"" to the shopping cart","Could not add the product with SKU ""%1"" to the shopping cart",module,Magento_Sales
"We cannot determine the field name.","Nie można określić nazwy pola.",module,Magento_Sales
"City","Miasto",module,Magento_Sales
"Company","Firma",module,Magento_Sales
"Country","Kraj",module,Magento_Sales
"Email","E-mail",module,Magento_Sales
"First Name","Imię",module,Magento_Sales
"Last Name","Nazwisko",module,Magento_Sales
"State/Province","Województwo",module,Magento_Sales
"Street Address","Ulica i numer",module,Magento_Sales
"Phone Number","Numer telefonu",module,Magento_Sales
"Zip/Postal Code","Kod pocztowy",module,Magento_Sales
"We can't save the address:\n%1","Nie możemy zapisać adresu:\n%1",module,Magento_Sales
"Cannot save comment:\n%1","Nie można zapisać komentarza:\n%1",module,Magento_Sales
"We don't have enough information to save the parent transaction ID.","Nie mamy wystarczających informacji, aby zapisać nadrzędny identyfikator transakcji.",module,Magento_Sales
"We cannot create an empty shipment.","Nie można utworzyć pustej przesyłki.",module,Magento_Sales
"Cannot save track:\n%1","Nie można zapisać ścieżki:\n%1",module,Magento_Sales
"The status needs to remain assigned to its state.","The status needs to remain assigned to its state.",module,Magento_Sales
"New Orders","Nowe zamówienia",module,Magento_Sales
"Order #%1 created at %2","Zamówienie #%1 utworzone %2",module,Magento_Sales
"Details for %1 #%2","Szczegóły %1 #%2",module,Magento_Sales
"Notified Date: %1","Data powiadomienia: %1",module,Magento_Sales
"Comment: %1<br/>","Komentarz: %1<br/>",module,Magento_Sales
"Current Status: %1<br/>","Bieżący status: %1<br/>",module,Magento_Sales
"Total: %1<br/>","Łącznie: %1<br/>",module,Magento_Sales
"Order # %1 Notification(s)","Powiadomienia zamówienia nr %1",module,Magento_Sales
"You can not cancel Credit Memo","Nie można anulować faktury korygującej",module,Magento_Sales
"We cannot register an existing credit memo.","Nie udało się zarejestrować istniejącej faktury korygującej.",module,Magento_Sales
"We found an invalid quantity to invoice item ""%1"".","Znaleźliśmy niewłaściwą ilość zafakturowanego produktu ""%1"".",module,Magento_Sales
"The Order State ""%1"" must not be set manually.","Nie wolno ustawić stanu zamówienia ""%1"" ręcznie.",module,Magento_Sales
"""Shipment Document Validation Error(s):\n"" .","""Shipment Document Validation Error(s):\n"" .",module,Magento_Sales
"Could not save a shipment, see error log for details","Nie można zapisać koszyka, aby uzyskać szczegółowe informacje zobacz dziennik błędów",module,Magento_Sales
"VAT Request Identifier","Identyfikator zapytania o VAT",module,Magento_Sales
"VAT Request Date","Data zapytania o VAT",module,Magento_Sales
"Pending Payment","Oczekuje na płatność",module,Magento_Sales
"Processing","Przetwarzam",module,Magento_Sales
"On Hold","Wstrzymano",module,Magento_Sales
"Complete","Zakończone",module,Magento_Sales
"Closed","Zamknięty",module,Magento_Sales
"Suspected Fraud","Podejrzenie oszustwa",module,Magento_Sales
"Payment Review","Przeglad płatności",module,Magento_Sales
"New","Nowy",module,Magento_Sales
"This product is out of stock.","This product is out of stock.",module,Magento_Sales
"Product doesn't exist","Product doesn't exist",module,Magento_Sales
"test message","wiadomość testowa",module,Magento_Sales
"Email has not been sent","E-mail nie został wysłany",module,Magento_Sales
"Authorized amount of %1","Autoryzowana kwota %1",module,Magento_Sales
" Transaction ID: ""%1"""," ID transakcji: ""%1""",module,Magento_Sales
"Sample message.","Sample message.",module,Magento_Sales
"View","Zobacz",module,Magento_Sales
"Group was removed","Grupa została usunięta",module,Magento_Sales
"Update Totals","Update Totals",module,Magento_Sales
"Changing address information will not recalculate shipping, tax or other order amount.","Zmiana informacji adresowy nie przeliczy dostawy, podatku lub innych kwot zamówienia.",module,Magento_Sales
"Comment Text","Komentarz",module,Magento_Sales
"Notify Customer by Email","Powiadom klienta przez e-mail",module,Magento_Sales
"Visible on Storefront","Widoczne na sklepie",module,Magento_Sales
"Customer","Klient",module,Magento_Sales
"Notified","Powiadomiony",module,Magento_Sales
"Not Notified","Nie powiadomiony",module,Magento_Sales
"No Payment Methods","Brak metod płatności",module,Magento_Sales
"Order Comments","Komentarze do zamówienia",module,Magento_Sales
"Apply Coupon Code","Zastosuj kod kuponu",module,Magento_Sales
"Apply","Zastosuj",module,Magento_Sales
"Remove Coupon Code","Usuń kod kuponu",module,Magento_Sales
"Remove","Usuń",module,Magento_Sales
"Address Information","Informacje o adresie",module,Magento_Sales
"Payment &amp; Shipping Information","Informacje o wysyłce i płatności",module,Magento_Sales
"Order Total","Podsumowanie",module,Magento_Sales
"Order Currency:","Waluta zamówienia:",module,Magento_Sales
"Same As Billing Address","Taki sam jak adres rozliczeniowy",module,Magento_Sales
"Select from existing customer addresses:","Wybierz spośród istniejących adresów klienta:",module,Magento_Sales
"Add New Address","Dodaj nowy adres",module,Magento_Sales
"Add to address book","Add to address book",module,Magento_Sales
"You don't need to select a shipping address.","Nie musisz wybrać adresu wysyłki.",module,Magento_Sales
"Gift Message for the Entire Order","Opcje prezentowe dla całego zamówienia",module,Magento_Sales
"Leave this box blank if you don't want to leave a gift message for the entire order.","Pozostaw to pole puste jeżeli nie chcesz dodać wiadomości podarunkowej do całego zamówienia.",module,Magento_Sales
"Row Subtotal","Suma częściowa rzędu",module,Magento_Sales
"Action","Operacja",module,Magento_Sales
"No ordered items","Brak zamówionych przedmiotów",module,Magento_Sales
"Update Items and Quantities","Aktualizuj pozycje i ilości",module,Magento_Sales
"Total %1 product(s)","Produkty: %1",module,Magento_Sales
"Subtotal:","Suma częściowa:",module,Magento_Sales
"Tier Pricing","Poziomy cen",module,Magento_Sales
"Custom Price","Niestandardowa cena",module,Magento_Sales
"Please select","Proszę wybrać",module,Magento_Sales
"Move to Shopping Cart","Przenieś do koszyka",module,Magento_Sales
"Move to Wish List","Przenieś do listy życzeń",module,Magento_Sales
"Subscribe to Newsletter","Subskrybuj newsletter",module,Magento_Sales
"Click to change shipping method","Kliknij, aby zmienić metodę wysyłki",module,Magento_Sales
"Sorry, no quotes are available for this order.","Nie istnieje żaden koszyk przypisany do tego zamówienia.",module,Magento_Sales
"Get shipping methods and rates","Pobierz sposoby dostawy i stawki",module,Magento_Sales
"You don't need to select a shipping method.","Nie musisz wybierać metody wysyłki.",module,Magento_Sales
"Customer's Activities","Działalności klienta",module,Magento_Sales
"Refresh","Odśwież",module,Magento_Sales
"Item","Produkt",module,Magento_Sales
"Add To Order","Dodaj do zamówienia",module,Magento_Sales
"Configure and Add to Order","Konfiguruj i dodaj do zamówienia",module,Magento_Sales
"No items","Brak produktów",module,Magento_Sales
"Append Comments","Dołącz komentarz do maila (niezaznaczony pozostawi komentarz tylko do wiadomości sklepu)",module,Magento_Sales
"Email Order Confirmation","Wyślij e-mail z potwierdzeniem zamówienia do klienta",module,Magento_Sales
"Grand Total Excl. Tax","Suma łączna bez podatku",module,Magento_Sales
"Grand Total Incl. Tax","Suma łączna z podatkiem",module,Magento_Sales
"Subtotal (Excl. Tax)","Suma częściowa (bez podatku)",module,Magento_Sales
"Subtotal (Incl. Tax)","Suma częściowa (z podatkiem)",module,Magento_Sales
"Payment &amp; Shipping Method","Metoda wysyłki i płatności",module,Magento_Sales
"Payment Information","Informacje o płatności",module,Magento_Sales
"The order was placed using %1.","Zamówienie zostało złożone z wykorzystaniem %1.",module,Magento_Sales
"Shipping Information","Informacje o dostawie",module,Magento_Sales
"Items to Refund","Przedmioty do refundacji",module,Magento_Sales
"Return to Stock","Zwrot do magazynu",module,Magento_Sales
"Qty to Refund","Ilość do zwrotu",module,Magento_Sales
"Tax Amount","Wartość podatku",module,Magento_Sales
"Discount Amount","Zniżka",module,Magento_Sales
"Row Total","Razem",module,Magento_Sales
"No Items To Refund","Brak produktów do zwrotu",module,Magento_Sales
"Credit Memo Comments","Komentarze do faktury korygującej",module,Magento_Sales
"Refund Totals","Suma zwrotów",module,Magento_Sales
"Email Copy of Credit Memo","Wyślij e-mail z fakturą korygująca do klienta",module,Magento_Sales
"Please enter a positive number in this field.","Proszę podać dodatnią wartość w tym polu.",module,Magento_Sales
"Items Refunded","Przedmioty zrefundowane",module,Magento_Sales
"No Items","Brak produktów",module,Magento_Sales
"Memo Total","Suma faktury korygującej",module,Magento_Sales
"Credit Memo History","Historia faktur korygujących",module,Magento_Sales
"Credit Memo Totals","Suma faktur korygujących",module,Magento_Sales
"Customer Name: %1","Nazwa klienta: %1",module,Magento_Sales
"Purchased From: %1","Kupione od: %1",module,Magento_Sales
"Gift Message","Wiadomość prezentowa",module,Magento_Sales
"From:","Z:",module,Magento_Sales
"To:","Do:",module,Magento_Sales
"Message:","Wiadomość:",module,Magento_Sales
"Shipping &amp; Handling","Wysyłka &amp; Pakowanie",module,Magento_Sales
"Gift Options","Opcje podarunkowe",module,Magento_Sales
"Create Shipment","Utwórz dostawę",module,Magento_Sales
"Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.","Rodzaj faktury i przesyłki nie pasują do niektórych elementów w tej kolejności. Można utworzyć wysyłkę tylko po utworzeniu faktury.",module,Magento_Sales
"%1","%1",module,Magento_Sales
"Qty to Invoice","Ilość do zafakturowania",module,Magento_Sales
"Invoice History","Historia faktur",module,Magento_Sales
"Invoice Comments","Komentarze do faktury",module,Magento_Sales
"Invoice Totals","Suma faktur",module,Magento_Sales
"Amount","Kwota",module,Magento_Sales
"Capture Online","Przechwyć online",module,Magento_Sales
"Capture Offline","Przechwyć offline",module,Magento_Sales
"Not Capture","Brak przechwyceń",module,Magento_Sales
"The invoice will be created offline without the payment gateway.","Faktura zostanie utworzona offline bez procesu płatności.",module,Magento_Sales
"Email Copy of Invoice","Wyślij e-mail z fakturą do klienta",module,Magento_Sales
"Items Invoiced","Przedmioty zafakturowane",module,Magento_Sales
"Total Due","Pozostało",module,Magento_Sales
"Total Tax","Podatek",module,Magento_Sales
"From Name","Z (nazwa)",module,Magento_Sales
"To Name","Do (nazwa)",module,Magento_Sales
"Status","Stan",module,Magento_Sales
"Comment","Komentarz",module,Magento_Sales
"Notification Not Applicable","Powiadomienie nie kwalifikuje się",module,Magento_Sales
"Order & Account Information","Dane zamówienia i konta",module,Magento_Sales
"The order confirmation email was sent","Potwierdzenie zostało wysłane",module,Magento_Sales
"The order confirmation email is not sent","Potwierdzenie nie zostało wysłane",module,Magento_Sales
"Order Date","Data zamówienia",module,Magento_Sales
"Order Date (%1)","Data zamówienia (%1)",module,Magento_Sales
"Purchased From","Kupiono od",module,Magento_Sales
"Link to the New Order","Link do nowego zamówienia",module,Magento_Sales
"Link to the Previous Order","Link do poprzedniego zamówienia",module,Magento_Sales
"Placed from IP","Zamówienie złożone z IP",module,Magento_Sales
"%1 / %2 rate:","%1 / %2 cena:",module,Magento_Sales
"Edit Customer","Edit Customer",module,Magento_Sales
"Customer Name","Nazwisko klienta",module,Magento_Sales
"Customer Group","Grupa klienta",module,Magento_Sales
"Notes for this Order","Uwagi do zamówienia",module,Magento_Sales
"Comment added","Komentarz dodany",module,Magento_Sales
"Transaction Data","Dane transakcji",module,Magento_Sales
"Transaction ID","Identyfikator transakcji",module,Magento_Sales
"Parent Transaction ID","ID nadrzędnej transakcji",module,Magento_Sales
"Order ID","ID zamówienia",module,Magento_Sales
"Transaction Type","Rodzaj transakcji",module,Magento_Sales
"Is Closed","Jest zamknięty",module,Magento_Sales
"Created At","Utworzono",module,Magento_Sales
"Child Transactions","Podrzędne transakcje",module,Magento_Sales
"Transaction Details","Szczegóły transakcji",module,Magento_Sales
"Items","Pozycje",module,Magento_Sales
"Gift Message for this Order","Wiadomość prezentowa dla tego zamówienia",module,Magento_Sales
"Shipped By","Wysłane przez",module,Magento_Sales
"Tracking Number","Numer śledzenia",module,Magento_Sales
"Billing Last Name","Nazwisko rozliczenia",module,Magento_Sales
"Find Order By","Znajdź zamówienie wg",module,Magento_Sales
"ZIP Code","Kod pocztowy",module,Magento_Sales
"Billing ZIP Code","Kod pocztowy rozliczenia",module,Magento_Sales
"Continue","Kontynuuj",module,Magento_Sales
"Print All Refunds","Wydrukuj wszystkie zwroty",module,Magento_Sales
"Refund #","Numer zwrotu",module,Magento_Sales
"Print Refund","Wydrukuj zwrot",module,Magento_Sales
"Product Name","Nazwa produktu",module,Magento_Sales
"Order #","Zamówienie #",module,Magento_Sales
"Date","Data",module,Magento_Sales
"Actions","Operacje",module,Magento_Sales
"View Order","Zobacz zamówienie",module,Magento_Sales
"No shipping information available","Brak informacji o wysyłce",module,Magento_Sales
"Print Order","Wydrukuj zamówienie",module,Magento_Sales
"Print All Invoices","Drukuj faktury",module,Magento_Sales
"Invoice #","Faktura nr  ",module,Magento_Sales
"Print Invoice","Drukuj fakturę",module,Magento_Sales
"Qty Invoiced","Zafakturowana ilość",module,Magento_Sales
"Close","Zamknij",module,Magento_Sales
"About Your Order","Informacje o zamówieniu",module,Magento_Sales
"<span class=""label"">Order Date:</span> %1","<span class=""label""> Data zamówienia:</span> %1",module,Magento_Sales
"Refund #%1","Numer zwrotu: %1",module,Magento_Sales
"Shipment #%1","Dostawa nr %1",module,Magento_Sales
"Qty Shipped","Ilość dostarczona",module,Magento_Sales
"Recent Orders","Ostatnie zamówienia",module,Magento_Sales
"View All","Zobacz wszystkie",module,Magento_Sales
"Ship To","Dostawa na adres",module,Magento_Sales
"Gift Message for This Order","Wiadomość prezentowa dla tego zamówienia",module,Magento_Sales
"Recently Ordered","Ostatnio zamówione",module,Magento_Sales
"Add to Cart","Do koszyka",module,Magento_Sales
"Product is not salable.","Product is not salable.",module,Magento_Sales
"Search","Szukaj",module,Magento_Sales
"Credit memo for your %store_name order","Faktura korygująca do zamówienia %store_name",module,Magento_Sales
"%name,","%name,",module,Magento_Sales
"Thank you for your order from %store_name.","Dziękuję za Twoje zamówienie z %store_name.",module,Magento_Sales
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","Status zamówienia można sprawdzić po <a href=""%account_url""> zalogowaniu się do swojego konta</a>.",module,Magento_Sales
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>","Jeśli masz pytania dotyczące Twojego zamówienia, możesz napisz do nas na <a href=""mailto:%store_email"">%store_email</a>",module,Magento_Sales
"Your Credit Memo #%creditmemo_id for Order #%order_id","Twoja korekta #%creditmemo_id do zamówienia #%order_id",module,Magento_Sales
"Billing Info","Informacje rozliczeniowe",module,Magento_Sales
"Update to your %store_name credit memo","Aktualizacja do faktury korygującej %store_name",module,Magento_Sales
"Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.","Twoje zamówienie #%increment_id zostało wzbogacone o status <strong>%order_status</strong>.",module,Magento_Sales
"Invoice for your %store_name order","Faktura za zamówienie %store_name",module,Magento_Sales
"Your Invoice #%invoice_id for Order #%order_id","Twoja #%invoice_id faktura dla zamówienia #%order_id",module,Magento_Sales
"Update to your %store_name invoice","Aktualizacja do faktury %store_name",module,Magento_Sales
"Your %store_name order confirmation","Potwierdzenie zamówienia w sklepie %store_name",module,Magento_Sales
"%customer_name,","%customer_name,",module,Magento_Sales
"Once your package ships we will send you a tracking number.","Kiedy twoja paczka będzie już w drodze wyślemy tobie numer do śledzenia transportu.",module,Magento_Sales
"Your Order <span class=""no-link"">#%increment_id</span>","Twoje zamówienie <span class=""no-link""> #%increment_id</span>",module,Magento_Sales
"Placed on <span class=""no-link"">%created_at</span>","Umieszczony na <span class=""no-link"">%created_at</span>",module,Magento_Sales
"Once your package ships we will send an email with a link to track your order.","Gdy Twoja przesyłka zostanie wysłane, prześlemy Ci e-mail z linkiem umożliwiającym śledzenie Twego zamówienia.",module,Magento_Sales
"Update to your %store_name order","Aktualizacja do zamówienia w sklepie %store_name",module,Magento_Sales
"Your %store_name order has shipped","Twoje zamówienie w sklepie %store_name zostało wysłane",module,Magento_Sales
"Your shipping confirmation is below. Thank you again for your business.","Potwierdzenie wysyłki jest poniżej. Jeszcze raz dziękuję za twoje zamówienie.",module,Magento_Sales
"Your Shipment #%shipment_id for Order #%order_id","Twój #%shipment_id wysyłki dla zamówienia #%order_id",module,Magento_Sales
"Update to your %store_name shipment","Aktualizacja do przesyłki %store_name",module,Magento_Sales
"Please enter a coupon code!","Please enter a coupon code!",module,Magento_Sales
"Gift Options for ","Opcje podarunkowe dla ",module,Magento_Sales
"Get available payment methods","Get available payment methods",module,Magento_Sales
"Add Products","Dodaj produkty",module,Magento_Sales
"You have item changes","Masz zmiany pozycji",module,Magento_Sales
"Ok","Ok",module,Magento_Sales
"Operations","Operacje",module,Magento_Sales
"Create","Utwórz",module,Magento_Sales
"Send Order Email","Wyślij e-mail zamówienia",module,Magento_Sales
"Accept or Deny Payment","Akceptuj lub odrzuć płatność",module,Magento_Sales
"Send Sales Emails","Wyślij e-mail sprzedażowy",module,Magento_Sales
"Sales Section","Sekcja sprzedaży",module,Magento_Sales
"Sales Emails Section","Sekcja e-maili sprzedażowych",module,Magento_Sales
"General","Ogólne",module,Magento_Sales
"Hide Customer IP","Ukryj IP klienta",module,Magento_Sales
"Choose whether a customer IP is shown in orders, invoices, shipments, and credit memos.","Zdecyduj czy adres IP klienta ma być widoczny w zamówieniach, fakturach, wysyłkach i fakturach korygujących.",module,Magento_Sales
"Checkout Totals Sort Order","Kolejność wyświetlania sum zamówienia",module,Magento_Sales
"Allow Reorder","Pozwól na ponowne zamówienie",module,Magento_Sales
"Allow Zero GrandTotal","Allow Zero GrandTotal",module,Magento_Sales
"Allow Zero GrandTotal for Creditmemo","Allow Zero GrandTotal for Creditmemo",module,Magento_Sales
"Invoice and Packing Slip Design","Wygląd faktur i etykiet adresowych",module,Magento_Sales
"Logo for PDF Print-outs (200x50)","Logo do wydruków PDF (200x50)",module,Magento_Sales
"Your default logo will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If your pdf image is distorted, try to use larger file-size image.","Twoje domyślne logo będzie używane w dokumentach PDF i HTML.<br />(jpeg, tiff, png) Jeśli zdjęcie w PDF będzie zniekształcone, spróbuj użyć obrazka o większej rozdzielczości.",module,Magento_Sales
"Logo for HTML Print View","Logo do widoku HTML wydruku",module,Magento_Sales
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo dla dokumentów HTML. Zostaw puste, aby używać domyślnego logo.<br />(jpeg, gif, png)",module,Magento_Sales
"Address","Adres",module,Magento_Sales
"Minimum Order Amount","Minimalna wielkość zamówienia",module,Magento_Sales
"Enable","Włącz",module,Magento_Sales
"Minimum Amount","Minimalna kwota",module,Magento_Sales
"Subtotal after discount.","Subtotal after discount.",module,Magento_Sales
"Include Discount Amount","Include Discount Amount",module,Magento_Sales
"Include Tax to Amount","Zawierają podatek od kwoty",module,Magento_Sales
"Description Message","Wiadomość opisu",module,Magento_Sales
"This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.","Ten komunikat pojawi się w koszyku po gdy suma częściowa (po Rabacie) jest niższa niż minimalna dozwolona kwota.",module,Magento_Sales
"Error to Show in Shopping Cart","Błąd pokazywany w koszyku",module,Magento_Sales
"Validate Each Address Separately in Multi-address Checkout","Podczas kupowania z wieloma adresami sprawdzaj każdy z nich oddzielnie",module,Magento_Sales
"Multi-address Description Message","Wiadomość z opisem zamówienia z wieloma adresami",module,Magento_Sales
"We'll use the default description above if you leave this empty.","Użyjemy powyższy opis domyślny, jeśli zostawisz puste.",module,Magento_Sales
"Multi-address Error to Show in Shopping Cart","Błąd zamówienia z wieloma adresami do pokazania w koszyku",module,Magento_Sales
"We'll use the default error above if you leave this empty.","Użyjemy powyższych błędów, jeśli zostawisz puste.",module,Magento_Sales
"Dashboard","Panel",module,Magento_Sales
"Use Aggregated Data","Użyj połączonych danych",module,Magento_Sales
"Improves dashboard performance but provides non-realtime data.","Improves dashboard performance but provides non-realtime data.",module,Magento_Sales
"Orders Cron Settings","Zamówienia ustawienia Cron",module,Magento_Sales
"Pending Payment Order Lifetime (minutes)","Oczekujące płatności porządku życia (w minutach)",module,Magento_Sales
"Sales Emails","E-maile sprzedażowe",module,Magento_Sales
"Asynchronous sending","Wysyłanie asynchroniczne",module,Magento_Sales
"Limit per cron run","Limit per cron run",module,Magento_Sales
"Enabled","Włączone",module,Magento_Sales
"New Order Confirmation Email Sender","Nadawca wiadomości potwierdzającej nowe zamówienie",module,Magento_Sales
"New Order Confirmation Template","Szablon wiadomości potwierdzającej nowe zamówienie",module,Magento_Sales
"Email template chosen based on theme fallback when ""Default"" option is selected.","Wybrany szablon e-mail oparty na temacie fallback po wybraniu opcji ""Default"".",module,Magento_Sales
"New Order Confirmation Template for Guest","Szablon wiadomości potwierdzającej nowe zamówienie dla niezalogowanych",module,Magento_Sales
"Send Order Email Copy To","Wyślij kopię e-maila z zamówieniem do",module,Magento_Sales
"Comma-separated.","Comma-separated.",module,Magento_Sales
"Send Order Email Copy Method","Metoda wysyłki kopii e-maila z zamówieniem",module,Magento_Sales
"Order Comment Email Sender","Nadawca wiadomości z komentarzem do zamówienia",module,Magento_Sales
"Order Comment Email Template","Szablon wiadomości z komentarzem do zamówienia",module,Magento_Sales
"Order Comment Email Template for Guest","Szablon wiadomości z komentarzem do zamówienia (dla Gości)",module,Magento_Sales
"Send Order Comment Email Copy To","Wyślij kopię e-maila z komentarzem do zamówienia do",module,Magento_Sales
"Send Order Comments Email Copy Method","Wyślij kopię e-maila komentarzy do zamówienia metodą",module,Magento_Sales
"Invoice Email Sender","Nadawca wiadomości o fakturze",module,Magento_Sales
"Invoice Email Template","Szablon wiadomości o fakturze",module,Magento_Sales
"Invoice Email Template for Guest","Szablon wiadomości o fakturze (dla Gości)",module,Magento_Sales
"Send Invoice Email Copy To","Wyślij kopię e-maila z fakturą do",module,Magento_Sales
"Send Invoice Email Copy Method","Wyślij kopię e-maila o fakturze metodą",module,Magento_Sales
"Invoice Comment Email Sender","Nadawca wiadomości o komentarzu do faktury",module,Magento_Sales
"Invoice Comment Email Template","Szablon wiadomości o komentarzu do faktury",module,Magento_Sales
"Invoice Comment Email Template for Guest","Szablon wiadomości o komentarzu do faktury (dla Gości)",module,Magento_Sales
"Send Invoice Comment Email Copy To","Wyślij kopię e-maila z komentarzem do faktury do",module,Magento_Sales
"Send Invoice Comments Email Copy Method","Wyślij kopię e-maila komentarzy do faktury metodą",module,Magento_Sales
"Shipment","Dostawa",module,Magento_Sales
"Shipment Email Sender","Nadawca wiadomości o wysyłce",module,Magento_Sales
"Shipment Email Template","Szablon wiadomości o wysyłce",module,Magento_Sales
"Shipment Email Template for Guest","Szablon wiadomości o wysyłce (dla Gości)",module,Magento_Sales
"Send Shipment Email Copy To","Wyślij kopię e-maila z wysyłką do",module,Magento_Sales
"Send Shipment Email Copy Method","Wyślij kopię e-maila dostawy metodą",module,Magento_Sales
"Shipment Comments","Komentarze do dostawy",module,Magento_Sales
"Shipment Comment Email Sender","Nadawca wiadomości z komentarzem do wysyłki",module,Magento_Sales
"Shipment Comment Email Template","Szablon wiadomości z komentarzem do wysyłki",module,Magento_Sales
"Shipment Comment Email Template for Guest","Szablon wiadomości z komentarzem do wysyłki (dla Gości)",module,Magento_Sales
"Send Shipment Comment Email Copy To","Wyślij kopię e-maila z komentarzem do dostawy do",module,Magento_Sales
"Send Shipment Comments Email Copy Method","Wyślij kopię e-maila komentarzy do dostawy metodą",module,Magento_Sales
"Credit Memo Email Sender","Nadawca wiadomości o fakturze korygującej",module,Magento_Sales
"Credit Memo Email Template","Szablon wiadomości o fakturze korygującej",module,Magento_Sales
"Credit Memo Email Template for Guest","Szablon wiadomości o fakturze korygującej (dla Gości)",module,Magento_Sales
"Send Credit Memo Email Copy To","Wyślij kopię e-maila z fakturą korygującą do",module,Magento_Sales
"Send Credit Memo Email Copy Method","Wyślij kopię e-maila o fakturze korygującej metodą",module,Magento_Sales
"Credit Memo Comment Email Sender","Nadawca wiadomości o komentarzu do faktury korygującej",module,Magento_Sales
"Credit Memo Comment Email Template","Szablon wiadomości o komentarzu do faktury korygującej",module,Magento_Sales
"Credit Memo Comment Email Template for Guest","Szablon wiadomości o komentarzu do faktury korygującej (dla Gości)",module,Magento_Sales
"Send Credit Memo Comment Email Copy To","Wyślij kopię e-maila z komentarzem do faktury korygującej do",module,Magento_Sales
"Send Credit Memo Comments Email Copy Method","Wyślij kopię e-maila komentarzy do faktury korygującej metodą",module,Magento_Sales
"PDF Print-outs","Wydruki PDF",module,Magento_Sales
"Display Order ID in Header","Wyświetl ID zamówienia w nagłówku",module,Magento_Sales
"Customer Order Status Notification","Powiadomienie o statusie zamówienia",module,Magento_Sales
"Grid Settings","Grid Settings",module,Magento_Sales
"Asynchronous indexing","Indeksowanie asynchroniczne",module,Magento_Sales
"Create New Account Options","Create New Account Options",module,Magento_Sales
"Email is required field for Admin order creation","Email is required field for Admin order creation",module,Magento_Sales
"If set YES Email field will be required during Admin order creation for new Customer.","If set YES Email field will be required during Admin order creation for new Customer.",module,Magento_Sales
"Orders and Returns Search Form","Formularz wyszukiwania zamówień i zwrotów",module,Magento_Sales
"Anchor Custom Title","Własny tytuł kotwicy",module,Magento_Sales
"Template","Szablon",module,Magento_Sales
"Default Template","Domyślny szablon",module,Magento_Sales
"Name","Nazwa",module,Magento_Sales
"Phone","Telefon",module,Magento_Sales
"ZIP/Post Code","Kod pocztowy",module,Magento_Sales
"Signed-up Point","Miejsce rejestracji",module,Magento_Sales
"Website","Witryna",module,Magento_Sales
"Bill-to Name","Rachunek na",module,Magento_Sales
"Created","Utworzono",module,Magento_Sales
"Invoice Date","Data wystawienia",module,Magento_Sales
"Ship-to Name","Dostawa do",module,Magento_Sales
"Ship Date","Data wysyłki",module,Magento_Sales
"Total Quantity","Całkowita ilość",module,Magento_Sales
"Default Status","Domyślny status",module,Magento_Sales
"State Code and Title","Kod stanu i tytuł",module,Magento_Sales
"Item Status","Stan",module,Magento_Sales
"Original Price","Oryginalna cena",module,Magento_Sales
"Tax Percent","Podatek",module,Magento_Sales
"All Store Views","Wszystkie widoki sklepu",module,Magento_Sales
"PDF Credit Memos","Pobierz fakturę korygującą",module,Magento_Sales
"Purchase Point","Miejsce zakupu",module,Magento_Sales
"Print Invoices","Drukuj faktury",module,Magento_Sales
"Print Packing Slips","Drukuj dokumenty dostawy",module,Magento_Sales
"Print Credit Memos","Drukuj faktury korygujące",module,Magento_Sales
"Print All","Drukuj wszystko",module,Magento_Sales
"Print Shipping Labels","Drukuj etykiety adresowe",module,Magento_Sales
